,lat,category,name,transactions,reviews,rating,price_scale,Distance_from_Bike_Station
1977,-122.61884,Chicken Wings,Chimcking,"['pickup', 'delivery']",79,4.5,2,228
1978,-122.61884,Salad,Laughing Planet,['pickup'],47,4.0,1,65
1979,-122.61884,Burgers,Killer Burger,"['pickup', 'delivery']",870,4.0,2,320
1980,-122.61884,Korean,Happy Bibimbap House 2,"['pickup', 'delivery']",283,4.5,2,360
1981,-122.61884,Japanese,Teriyaki Town,"['pickup', 'delivery']",64,4.0,1,123
1982,-122.61884,Pizza,Sizzle Pie,"['pickup', 'delivery']",92,3.5,1,173
1983,-122.61884,Wine Bars,Vivienne Kitchen & Pantry,['delivery'],108,4.5,2,191
1984,-122.61884,Chinese,Chin's Kitchen,"['pickup', 'delivery']",302,3.5,2,248
1985,-122.61884,Barbeque,Reo's Ribs,"['pickup', 'delivery']",162,3.0,2,78
1986,-122.61884,Food Stands,Nourishment,[],22,5.0,1,155
1987,-122.61884,Chinese,Shandong Restaurant,"['pickup', 'delivery']",772,3.5,2,471
1988,-122.61884,Bakeries,Fleur De Lis Bakery & Cafe,['delivery'],225,3.5,2,263
1989,-122.61884,Sushi Bars,Sushi Chiyo - Portland,"['pickup', 'delivery']",161,3.5,2,271
1990,-122.6686594,Breakfast & Brunch,Pine State Biscuits,"['delivery', 'pickup']",722,4.0,2,382
1991,-122.6686594,Mediterranean,Shawarma Express,"['delivery', 'pickup']",58,4.5,1,197
1992,-122.6686594,Bakeries,Gluten Free Gem,['delivery'],170,4.5,1,371
1993,-122.6686594,Sandwiches,Leftbank Cafe,[],4,2.5,1,42
1994,-122.6686594,Bars,Dr Jack's at the Rose Quarter,['delivery'],140,2.0,2,438
1995,-122.6686594,Food Stands,Killer Burger,[],8,4.0,1,456
1996,-122.6686594,Beer Bar,Pyramid Taproom at Schonely's Place,[],12,2.0,2,395
1997,-122.6375156,Breweries,Hopworks Urban Brewery,['delivery'],1176,4.0,2,237
1998,-122.6375156,Pizza,Rudy's Gourmet Pizza,"['delivery', 'pickup']",448,4.5,2,269
1999,-122.6375156,Burgers,Burgerville,['delivery'],124,3.0,1,201
2000,-122.6375156,Burgers,McDonald's,['delivery'],95,2.0,1,123
2001,-122.6375156,Food Stands,Taqueria Torres De Morelos,['delivery'],49,4.0,1,369
2002,-122.6375156,Dive Bars,Ship Ahoy Tavern,['delivery'],67,3.5,1,500
2003,-122.6375156,Casinos,Cowboy's Aces,[],0,0.0,2,270
2004,-122.6199692,Korean,The Bulgogi DuKuhBee Noodles,"['pickup', 'delivery']",414,4.5,2,94
2005,-122.6199692,Pubs,Moon & Sixpence British Pub,['delivery'],226,4.0,2,54
2006,-122.6199692,Brewpubs,Pono Brew Labs,"['pickup', 'delivery']",60,4.5,2,191
2007,-122.6199692,Pool Halls,Sams Hollywood Billiards,['delivery'],145,4.0,2,115
2008,-122.6199692,Indonesian,Gado Gado,"['pickup', 'delivery']",234,4.0,2,284
2009,-122.6199692,Delis,Aunt Tillie's Deli & Pub,"['pickup', 'delivery']",129,4.5,1,36
2010,-122.6199692,Donuts,Doe Donuts,"['pickup', 'delivery']",708,4.5,1,202
2011,-122.6199692,Chicken Wings,Chimcking,"['pickup', 'delivery']",79,4.5,2,184
2012,-122.6199692,Pizza,Sizzle Pie,"['pickup', 'delivery']",92,3.5,1,133
2013,-122.6199692,Salad,Laughing Planet,['pickup'],47,4.0,1,25
2014,-122.6199692,Wine Bars,Vivienne Kitchen & Pantry,['delivery'],108,4.5,2,151
2015,-122.6199692,Korean,Happy Bibimbap House 2,"['pickup', 'delivery']",283,4.5,2,361
2016,-122.6199692,Bakeries,Fleur De Lis Bakery & Cafe,['delivery'],225,3.5,2,183
2017,-122.6199692,Burgers,Killer Burger,"['pickup', 'delivery']",870,4.0,2,395
2018,-122.6199692,Chinese,Shandong Restaurant,"['pickup', 'delivery']",772,3.5,2,400
2019,-122.6199692,Chinese,Chin's Kitchen,"['pickup', 'delivery']",302,3.5,2,222
2020,-122.6199692,Barbeque,Reo's Ribs,"['pickup', 'delivery']",162,3.0,2,64
2021,-122.6199692,Japanese,Teriyaki Town,"['pickup', 'delivery']",64,4.0,1,207
2022,-122.6199692,Sushi Bars,Sushi Chiyo - Portland,"['pickup', 'delivery']",161,3.5,2,212
2023,-122.6199692,Food Stands,Nourishment,[],22,5.0,1,231
2024,-122.6738924,Vietnamese,Luc Lac,"['pickup', 'delivery']",3949,4.0,2,190
2025,-122.6738924,American (New),Q Restaurant & Bar,['delivery'],917,4.5,3,163
2026,-122.6738924,American (Traditional),Bottle + Kitchen,['delivery'],242,4.0,2,213
2027,-122.6738924,Steakhouses,Urban Farmer,['pickup'],1099,4.0,2,523
2028,-122.6738924,American (Traditional),Huber's Cafe,"['pickup', 'delivery', 'restaurant_reservation']",1151,4.0,2,501
2029,-122.6738924,Pubs,Paddy's Bar & Grill,"['pickup', 'delivery']",348,3.5,2,173
2030,-122.6738924,Coffee & Tea,40 LBS Coffee + Bar,[],26,5.0,1,119
2031,-122.6738924,Seafood,King Tide Fish and Shell,"['pickup', 'delivery']",225,4.0,2,498
2032,-122.6738924,Burgers,Killer Burger,"['pickup', 'delivery']",873,4.0,2,453
2033,-122.6738924,Brazilian,Fogo de Chão Brazilian Steakhouse,"['pickup', 'delivery']",1784,4.0,4,464
2034,-122.6738924,Asian Fusion,Departure Restaurant + Lounge,['pickup'],1689,3.5,3,483
2035,-122.6738924,Vietnamese,Cuon - Vietnamese Street Food,"['pickup', 'delivery']",614,4.5,2,410
2036,-122.6738924,Breakfast & Brunch,Fried Egg I'm In Love,['delivery'],631,4.5,1,575
2037,-122.6738924,Japanese,Murata Restaurant,"['pickup', 'delivery']",377,4.5,2,565
2038,-122.6738924,Steakhouses,Ruth's Chris Steak House,"['pickup', 'delivery']",588,4.0,3,560
2039,-122.6738924,Steakhouses,Morton's The Steakhouse,"['pickup', 'delivery']",363,4.0,4,421
2040,-122.6738924,Italian,Mama Mia Trattoria,"['pickup', 'delivery']",929,3.5,2,441
2041,-122.6738924,Middle Eastern,DarSalam - Downtown,"['pickup', 'delivery']",280,4.5,2,412
2042,-122.6738924,Sushi Bars,Sensei Sushi Bar & Grill,"['pickup', 'delivery']",241,4.0,2,241
2043,-122.6738924,Chinese,Dragonwell Bistro,"['pickup', 'delivery']",287,3.5,2,188
2044,-122.6110657,Ethiopian,Bete-Lukas Ethiopian Restaurant,"['delivery', 'pickup']",503,4.5,2,141
2045,-122.6110657,American (Traditional),DC Vegetarian,"['delivery', 'pickup']",137,4.5,2,194
2046,-122.6110657,French,Petite Provence,"['delivery', 'pickup']",684,4.0,2,200
2047,-122.6110657,Sushi Bars,Tokio Table,['delivery'],316,4.0,2,240
2048,-122.6110657,Vietnamese,MeKha Grill,"['pickup', 'delivery']",165,4.5,2,196
2049,-122.6110657,Barbeque,Leroy's Familiar Vittles,['delivery'],83,4.0,1,238
2050,-122.6110657,Bars,The Landmark Saloon,[],135,4.0,1,238
2051,-122.6110657,Food Trucks,The Doghouse PDX,['delivery'],166,4.5,1,229
2052,-122.6110657,Korean,Kim Jong Grillin',"['delivery', 'pickup']",361,4.0,2,356
2053,-122.6110657,Coffee & Tea,Good Coffee - Richmond,['delivery'],208,4.5,2,296
2054,-122.6110657,Food Trucks,Garden Monsters,"['delivery', 'pickup']",157,4.0,2,226
2055,-122.6110657,Mexican,Taqueria Los Gorditos,['delivery'],62,3.5,1,220
2056,-122.6110657,Coffee Roasteries,Stumptown Coffee Roasters,['delivery'],336,4.0,2,413
2057,-122.6110657,Korean,Namu,['delivery'],113,3.5,1,223
2058,-122.6110657,Pubs,North Bar,[],122,3.5,1,190
2059,-122.6110657,Sports Bars,Scoreboard,['delivery'],52,3.5,1,226
2060,-122.6110657,Street Vendors,Mami Coll's,[],4,3.5,1,145
2061,-122.6546824,Lounges,Gather Food & Drink,['delivery'],83,3.5,2,99
2062,-122.6546824,American (New),Metropolitan Tavern,[],95,3.5,2,500
2063,-122.6546824,Noodles,Wheat Bay,"['delivery', 'pickup']",42,4.5,2,616
2064,-122.6546824,Cafes,J Café,"['delivery', 'pickup']",341,4.5,1,422
2065,-122.6546824,Coffee & Tea,Green Bridge Coffee,[],35,5.0,1,353
2066,-122.6546824,Bubble Tea,Braganza Tea,"['delivery', 'pickup']",55,4.5,1,322
2067,-122.6546824,Japanese,Koji Osakaya Japanese Restaurant,"['delivery', 'pickup']",157,3.5,2,573
2068,-122.6546824,Salad,Café Yumm!,"['delivery', 'pickup']",92,3.0,1,280
2069,-122.6546824,Bakeries,Citizen Baker,['delivery'],102,3.5,2,484
2070,-122.6546824,Coffee & Tea,Dutch Bros Coffee,['delivery'],135,4.0,1,644
2071,-122.6546824,Mexican,Chipotle Mexican Grill,"['delivery', 'pickup']",169,3.0,1,528
2072,-122.6546824,Burgers,Red Robin Gourmet Burgers and Brews,"['delivery', 'pickup']",225,2.5,2,514
2073,-122.6546824,Breakfast & Brunch,Denny's,"['delivery', 'pickup']",155,2.5,2,496
2074,-122.6546824,Mexican,Habaneros Mexican Food,"['delivery', 'pickup']",191,2.5,1,564
2075,-122.6546824,Food Trucks,E-San Thai Food Cart,[],43,3.5,1,226
2076,-122.6546824,Mexican,QDOBA Mexican Eats,"['delivery', 'pickup']",61,3.0,1,519
2077,-122.6546824,Indian,Namaste Indian Cuisine,"['delivery', 'pickup']",219,3.0,2,553
2078,-122.6546824,Barbeque,Dickey's Barbecue Pit,"['delivery', 'pickup']",35,3.0,2,292
2079,-122.6546824,Fast Food,Chicken Connection,['delivery'],21,2.0,1,168
2080,-122.6546824,Fast Food,Taco Bell,['delivery'],97,2.0,1,528
2081,-122.6369745,Mexican,Rocio's,"['pickup', 'delivery']",326,4.0,2,53
2082,-122.6369745,Breakfast & Brunch,C Bar,['delivery'],352,4.0,2,82
2083,-122.6369745,Japanese,Yoko's Japanese Restaurant,['delivery'],397,4.0,2,73
2084,-122.6369745,Breweries,Hopworks Urban Brewery,['delivery'],1176,4.0,2,426
2085,-122.6369745,Cocktail Bars,Holy Ghost Bar,[],69,4.0,2,72
2086,-122.6369745,Coffee Roasteries,Broken Robot Coffee,[],33,5.0,1,67
2087,-122.6369745,Coffee & Tea,PORTLAND CÀ PHÊ,['delivery'],126,4.5,2,319
2088,-122.6369745,Mexican,Salsas Locas - Tortilleria Y Tienda DeLeon's,"['pickup', 'delivery']",203,4.5,2,368
2089,-122.6369745,Dive Bars,Ship Ahoy Tavern,['delivery'],67,3.5,1,91
2090,-122.6369745,Breakfast & Brunch,Beez Holgate Station,['delivery'],40,3.5,1,385
2091,-122.6369745,Food Stands,Taqueria Torres De Morelos,['delivery'],49,4.0,1,492
2092,-122.6369745,Coffee & Tea,Dutch Bros Coffee,['delivery'],45,3.5,1,399
2093,-122.6369745,Burgers,McDonald's,['delivery'],95,2.0,1,496
2094,-122.6276927,Italian,DeNicola's Restaurant,"['pickup', 'delivery']",387,3.5,2,58
2095,-122.6276927,Food Trucks,Bark City BBQ,['delivery'],106,4.5,2,83
2096,-122.6276927,Southern,Matt & Memere's,"['pickup', 'delivery']",52,4.5,1,83
2097,-122.6276927,Desserts,Premium Matcha Cafe Maiko,['delivery'],236,4.5,2,455
2098,-122.6276927,Pizza,Gladstone Street Pizza,['delivery'],218,4.0,2,495
2099,-122.6276927,American (Traditional),Gladstone Street Pub - The Stone,[],102,4.0,1,481
2100,-122.6276927,Ramen,Hapa PDX,['delivery'],93,4.0,2,556
2101,-122.6276927,Pizza,Saint Pizza Lounge,[],40,4.5,2,495
2102,-122.6276927,Chinese,Hoho Restaurant,"['pickup', 'delivery']",235,3.5,2,445
2103,-122.6276927,Coffee & Tea,Starbucks,['delivery'],42,3.0,2,160
2104,-122.6276927,Food Stands,Taqueria Torres De Morelos,['delivery'],49,4.0,1,416
2105,-122.6276927,Delis,Lighthouse Deli,[],5,1.0,1,420
2106,-122.6753193,Breakfast & Brunch,Lair Hill Bistro,['delivery'],126,3.5,1,283
2107,-122.6753193,Mexican,Cha Cha Cha Taqueria Moody,"['delivery', 'pickup']",127,3.0,2,342
2108,-122.6753193,Delis,Flying Elephants at South Waterfront,"['delivery', 'pickup']",51,3.5,2,289
2109,-122.6753193,Juice Bars & Smoothies,Greenleaf Juice,"['delivery', 'pickup']",83,4.0,2,359
2110,-122.6753193,Poke,Olia Poke & Tea,"['delivery', 'pickup']",95,4.5,2,300
2111,-122.6753193,Cafes,Ross Island Grocery & Cafe,"['delivery', 'pickup']",120,4.0,1,493
2112,-122.6753193,American (Traditional),Daily Cafe at the Tram,['delivery'],75,3.5,1,490
2113,-122.6753193,Coffee & Tea,Starbucks,['delivery'],17,3.5,1,282
2114,-122.6753193,Convenience Stores,7-Eleven,"['delivery', 'pickup']",6,3.5,1,267
2115,-122.6632373,American (New),Metropolitan Tavern,[],95,3.5,2,178
2116,-122.6632373,Burgers,Burgerville,['delivery'],290,3.0,1,149
2117,-122.6632373,Bakeries,Citizen Baker,['delivery'],102,3.5,2,200
2118,-122.6632373,Cafes,J Café,"['pickup', 'delivery']",341,4.5,1,245
2119,-122.6632373,Sports Bars,Spirit of '77,"['pickup', 'delivery']",256,3.5,2,374
2120,-122.6632373,Coffee & Tea,Green Bridge Coffee,[],35,5.0,1,319
2121,-122.6632373,Burgers,Red Robin Gourmet Burgers and Brews,"['pickup', 'delivery']",225,2.5,2,222
2122,-122.6632373,Breakfast & Brunch,Denny's,"['pickup', 'delivery']",155,2.5,2,210
2123,-122.6632373,Coffee & Tea,Dutch Bros Coffee,['delivery'],135,4.0,1,437
2124,-122.6632373,Salad,Café Yumm!,"['pickup', 'delivery']",92,3.0,1,388
2125,-122.6632373,Mexican,Chipotle Mexican Grill,"['pickup', 'delivery']",169,3.0,1,597
2126,-122.6632373,Bars,Dr Jack's at the Rose Quarter,['delivery'],140,2.0,2,379
2127,-122.6632373,Bars,BLVD Kitchen & Bar,['delivery'],16,3.0,2,350
2128,-122.6632373,Food Stands,Killer Burger,[],8,4.0,1,255
2129,-122.6632373,American (New),Charley's On Grand,[],10,3.5,2,350
2130,-122.6632373,Coffee & Tea,Starbucks,['delivery'],24,3.5,1,451
2131,-122.6632373,Fast Food,Taco Bell,['delivery'],97,2.0,1,615
2132,-122.6632373,Food Trucks,E-San Thai Food Cart,[],43,3.5,1,447
2133,-122.6632373,Restaurants,Cafe 700,['delivery'],6,4.5,1,410
2134,-122.6632373,Coffee & Tea,Starbucks,['delivery'],58,2.5,1,381
2135,-122.6558371,Russian,Kachka,['delivery'],1076,4.5,3,186
2136,-122.6558371,Mediterranean,Nicholas Restaurant,"['pickup', 'delivery']",1329,4.0,2,158
2137,-122.6558371,Ramen,AFURI IZAKAYA,"['pickup', 'delivery']",968,4.0,2,310
2138,-122.6558371,Italian,Nostrana,['delivery'],1106,4.0,3,524
2139,-122.6558371,Sandwiches,Lardo,"['pickup', 'delivery']",1337,4.0,2,325
2140,-122.6558371,American (Traditional),Rogue Eastside Pub & Pilot Brewery,['delivery'],628,3.5,2,201
2141,-122.6558371,"Beer, Wine & Spirits",New Deal Distillery & Bottle Shop,[],114,4.5,2,53
2142,-122.6558371,Mexican,Que Pasa Cantina,"['pickup', 'delivery']",362,4.0,2,262
2143,-122.6558371,Vietnamese,XinhXinh Vietnamese Bistro,"['pickup', 'delivery']",191,4.5,2,183
2144,-122.6558371,Latin American,Teote House Cafe,"['pickup', 'delivery']",873,4.0,2,370
2145,-122.6558371,Coffee & Tea,Honey Latte Cafe,['delivery'],36,4.5,2,83
2146,-122.6558371,Lounges,Slow Bar,['delivery'],597,4.0,2,641
2147,-122.6558371,Bakeries,Pacific Pie Company,"['pickup', 'delivery']",465,4.0,1,344
2148,-122.6558371,Pizza,Pyro Pizza,['delivery'],374,4.5,1,289
2149,-122.6558371,Burgers,PDX Sliders,"['pickup', 'delivery']",1095,4.5,2,4523
2150,-122.6558371,Food Stands,Chicken and Guns,"['pickup', 'delivery']",496,4.0,2,278
2151,-122.6558371,Thai,Thai Champa,['delivery'],374,4.5,1,934
2152,-122.6558371,Gastropubs,Loyal Legion,['delivery'],318,4.0,2,474
2153,-122.6558371,Coffee & Tea,Good Coffee,['delivery'],172,4.5,2,187
2154,-122.6558371,Bakeries,Berlu,[],50,4.5,1,388
2155,-122.6811048,Brewpubs,Deschutes Brewery Portland Public House,"['delivery', 'pickup']",3427,4.0,2,71
2156,-122.6811048,Mediterranean,Mediterranean Exploration Company,['delivery'],925,4.5,2,269
2157,-122.6811048,Italian,Trattoria Gallo Nero,['delivery'],306,4.0,2,65
2158,-122.6811048,Thai,Farmhouse Kitchen Thai Cuisine,[],499,4.0,2,146
2159,-122.6811048,Italian,Piattino,"['delivery', 'pickup']",517,4.0,2,143
2160,-122.6811048,Bars,Tanner Creek Tavern,['delivery'],126,4.0,2,102
2161,-122.6811048,Southern,Screen Door Pearl District,['delivery'],576,4.5,2,182
2162,-122.6811048,American (New),Arden ,['delivery'],178,4.5,3,124
2163,-122.6811048,Lounges,Teardrop Cocktail Lounge,['delivery'],904,4.5,2,48
2164,-122.6811048,Pizza,Oven and Shaker,['delivery'],779,4.0,2,125
2165,-122.6811048,Greek,Eleni's Philoxenia,"['delivery', 'pickup']",355,4.0,2,149
2166,-122.6811048,Wine Bars,Andina,['delivery'],3202,4.5,3,309
2167,-122.6811048,Burgers,Life Of Riley Tavern,['delivery'],290,3.5,2,34
2168,-122.6811048,Seafood,Jake's Famous Crawfish,"['delivery', 'pickup']",1812,4.0,3,334
2169,-122.6811048,Vietnamese,Butterfly Belly Asian Cuisine,"['delivery', 'pickup']",519,4.0,2,143
2170,-122.6811048,Grocery,World Foods,['delivery'],192,4.5,2,102
2171,-122.6811048,Breakfast & Brunch,Cheryl’s on 12th,"['delivery', 'pickup']",2409,4.5,2,380
2172,-122.6811048,Italian,Grassa,"['delivery', 'pickup']",1971,4.0,2,365
2173,-122.6811048,American (New),Portland City Grill,"['delivery', 'pickup']",3285,4.0,3,507
2174,-122.6811048,Bakeries,Nuvrei,['delivery'],625,4.0,2,114
2175,-122.6724963,Vietnamese,Luc Lac,"['pickup', 'delivery']",3949,4.0,2,250
2176,-122.6724963,Tapas Bars,Lechon,['delivery'],1743,4.5,3,412
2177,-122.6724963,American (Traditional),Bottle + Kitchen,['delivery'],242,4.0,2,73
2178,-122.6724963,American (New),Q Restaurant & Bar,['delivery'],917,4.5,3,228
2179,-122.6724963,Pubs,Paddy's Bar & Grill,"['pickup', 'delivery']",348,3.5,2,115
2180,-122.6724963,Breakfast & Brunch,Mother’s Bistro & Bar,"['pickup', 'delivery']",4899,4.5,2,497
2181,-122.6724963,American (Traditional),Huber's Cafe,"['delivery', 'restaurant_reservation', 'pickup']",1151,4.0,2,303
2182,-122.6724963,Cocktail Bars,Raven’s Manor,[],251,4.5,2,338
2183,-122.6724963,Burgers,Portland Burger,"['delivery', 'pickup']",595,4.5,2,290
2184,-122.6724963,American (New),Portland City Grill,"['pickup', 'delivery']",3285,4.0,3,558
2185,-122.6724963,Steakhouses,Urban Farmer,['pickup'],1099,4.0,2,472
2186,-122.6724963,Asian Fusion,Buranko Cafe & Bar,"['pickup', 'delivery']",164,4.5,2,364
2187,-122.6724963,Italian,Mama Mia Trattoria,"['delivery', 'pickup']",929,3.5,2,222
2188,-122.6724963,Moroccan,Tangier Moroccan & Mediterranean Cuisine,"['delivery', 'pickup']",440,4.5,2,408
2189,-122.6724963,Burgers,Killer Burger,"['pickup', 'delivery']",873,4.0,2,277
2190,-122.6724963,Sushi Bars,Sensei Sushi Bar & Grill,"['delivery', 'pickup']",241,4.0,2,153
2191,-122.6724963,Japanese Curry,Kalé,['delivery'],516,4.5,2,347
2192,-122.6724963,Vietnamese,Cuon - Vietnamese Street Food,"['pickup', 'delivery']",614,4.5,2,304
2193,-122.6724963,Steakhouses,El Gaucho,['delivery'],714,4.0,4,632
2194,-122.6724963,Asian Fusion,Departure Restaurant + Lounge,['pickup'],1689,3.5,3,431
2195,-122.6774061,Steakhouses,Urban Farmer,['pickup'],1099,4.0,2,72
2196,-122.6774061,Asian Fusion,Departure Restaurant + Lounge,['pickup'],1689,3.5,3,31
2197,-122.6774061,Vietnamese,Luc Lac,"['delivery', 'pickup']",3949,4.0,2,271
2198,-122.6774061,Vietnamese,Cuon - Vietnamese Street Food,"['delivery', 'pickup']",614,4.5,2,104
2199,-122.6774061,American (New),Q Restaurant & Bar,['delivery'],917,4.5,3,298
2200,-122.6774061,Breakfast & Brunch,Mother’s Bistro & Bar,"['delivery', 'pickup']",4899,4.5,2,461
2201,-122.6774061,American (Traditional),Huber's Cafe,"['restaurant_reservation', 'pickup', 'delivery']",1151,4.0,2,242
2202,-122.6774061,Middle Eastern,DarSalam - Downtown,"['delivery', 'pickup']",280,4.5,2,111
2203,-122.6774061,American (New),Portland City Grill,"['delivery', 'pickup']",3285,4.0,3,386
2204,-122.6774061,Seafood,Southpark Seafood,"['delivery', 'pickup']",1509,4.0,3,399
2205,-122.6774061,Burgers,Killer Burger,"['delivery', 'pickup']",873,4.0,2,199
2206,-122.6774061,Italian,Il Solito,['delivery'],177,4.0,2,216
2207,-122.6774061,Breakfast & Brunch,Fried Egg I'm In Love,['delivery'],631,4.5,1,177
2208,-122.6774061,Breakfast & Brunch,Cheryl’s on 12th,"['delivery', 'pickup']",2409,4.5,2,565
2209,-122.6774061,Steakhouses,Ruth's Chris Steak House,"['delivery', 'pickup']",588,4.0,3,226
2210,-122.6774061,Steakhouses,El Gaucho,['delivery'],714,4.0,4,311
2211,-122.6774061,Brazilian,Fogo de Chão Brazilian Steakhouse,"['delivery', 'pickup']",1784,4.0,4,247
2212,-122.6774061,Italian,Grassa,"['delivery', 'pickup']",1971,4.0,2,587
2213,-122.6774061,Cocktail Bars,Raven’s Manor,[],251,4.5,2,461
2214,-122.6774061,Seafood,Jake's Famous Crawfish,"['delivery', 'pickup']",1812,4.0,3,621
2215,-122.6703492,Tapas Bars,Lechon,['delivery'],1743,4.5,3,156
2216,-122.6703492,Breakfast & Brunch,Mother’s Bistro & Bar,"['delivery', 'pickup']",4899,4.5,2,276
2217,-122.6703492,Cocktail Bars,Raven’s Manor,[],251,4.5,2,250
2218,-122.6703492,Asian Fusion,Buranko Cafe & Bar,"['delivery', 'pickup']",164,4.5,2,234
2219,-122.6703492,American (New),Olympia Provisions,['delivery'],1078,4.5,2,623
2220,-122.6703492,American (New),Portland City Grill,"['delivery', 'pickup']",3285,4.0,3,440
2221,-122.6703492,Ramen,AFURI ramen + dumpling,"['delivery', 'pickup']",590,4.0,2,221
2222,-122.6703492,Moroccan,Tangier Moroccan & Mediterranean Cuisine,"['delivery', 'pickup']",440,4.5,2,262
2223,-122.6703492,Japanese Curry,Kalé,['delivery'],516,4.5,2,222
2224,-122.6703492,American (Traditional),Huber's Cafe,"['delivery', 'restaurant_reservation', 'pickup']",1151,4.0,2,453
2225,-122.6703492,Burgers,Portland Burger,"['delivery', 'pickup']",595,4.5,2,325
2226,-122.6703492,Irish,Kells Irish Restaurant & Pub,['delivery'],688,4.0,2,195
2227,-122.6703492,Food Court,Pine Street Market,[],424,4.0,2,208
2228,-122.6703492,Seafood,Dan & Louis Oyster Bar,"['delivery', 'restaurant_reservation', 'pickup']",615,3.5,2,175
2229,-122.6703492,Breakfast & Brunch,Kingsland Kitchen,"['delivery', 'pickup']",742,4.0,2,295
2230,-122.6703492,Bars,Tope,['delivery'],223,4.0,2,351
2231,-122.6703492,Moroccan,Kasbah Moroccan Cafe,"['delivery', 'pickup']",362,5.0,2,283
2232,-122.6703492,Chicken Shop,Bae's Fried Chicken,"['delivery', 'pickup']",395,3.5,2,205
2233,-122.6703492,Burgers,Killer Burger,"['delivery', 'pickup']",873,4.0,2,505
2234,-122.6703492,Barbeque,Good Taste,['delivery'],457,4.0,1,310
2235,-122.6795143,Steakhouses,Urban Farmer,['pickup'],1099,4.0,2,105
2236,-122.6795143,Vietnamese,Luc Lac,"['delivery', 'pickup']",3949,4.0,2,428
2237,-122.6795143,Bars,Bullard Tavern,"['delivery', 'pickup']",228,4.0,2,146
2238,-122.6795143,Italian,Il Solito,['delivery'],177,4.0,2,156
2239,-122.6795143,Asian Fusion,Departure Restaurant + Lounge,['pickup'],1689,3.5,3,146
2240,-122.6795143,Steakhouses,Ruth's Chris Steak House,"['delivery', 'pickup']",588,4.0,3,156
2241,-122.6795143,Seafood,Southpark Seafood,"['delivery', 'pickup']",1509,4.0,3,274
2242,-122.6795143,American (New),Portland City Grill,"['delivery', 'pickup']",3285,4.0,3,413
2243,-122.6795143,Cocktail Bars,Swine Moonshine & Whiskey Bar,[],361,4.0,2,220
2244,-122.6795143,Breakfast & Brunch,Mother’s Bistro & Bar,"['delivery', 'pickup']",4899,4.5,2,537
2245,-122.6795143,American (New),Q Restaurant & Bar,['delivery'],917,4.5,3,458
2246,-122.6795143,Breakfast & Brunch,Fried Egg I'm In Love,['delivery'],631,4.5,1,77
2247,-122.6795143,Steakhouses,El Gaucho,['delivery'],714,4.0,4,245
2248,-122.6795143,Italian,Grassa,"['delivery', 'pickup']",1971,4.0,2,422
2249,-122.6795143,Breakfast & Brunch,Cheryl’s on 12th,"['delivery', 'pickup']",2409,4.5,2,398
2250,-122.6795143,Italian,Mucca Osteria,"['delivery', 'pickup']",555,4.5,4,260
2251,-122.6795143,Seafood,Jake's Famous Crawfish,"['delivery', 'pickup']",1812,4.0,3,459
2252,-122.6795143,American (Traditional),Huber's Cafe,"['restaurant_reservation', 'pickup', 'delivery']",1151,4.0,2,376
2253,-122.6795143,Brazilian,Fogo de Chão Brazilian Steakhouse,"['delivery', 'pickup']",1784,4.0,4,256
2254,-122.6795143,Mediterranean,Lil' Shalom,"['delivery', 'pickup']",522,4.5,2,356
2255,-122.6755071,Vietnamese,Luc Lac,"['delivery', 'pickup']",3949,4.0,2,127
2256,-122.6755071,American (New),Q Restaurant & Bar,['delivery'],917,4.5,3,143
2257,-122.6755071,Tapas Bars,Lechon,['delivery'],1743,4.5,3,520
2258,-122.6755071,Vietnamese,Cuon - Vietnamese Street Food,"['delivery', 'pickup']",614,4.5,2,109
2259,-122.6755071,Steakhouses,Urban Farmer,['pickup'],1099,4.0,2,247
2260,-122.6755071,American (Traditional),Huber's Cafe,"['delivery', 'pickup', 'restaurant_reservation']",1151,4.0,2,230
2261,-122.6755071,Gastropubs,Punch Bowl Social Portland,['delivery'],685,3.5,2,38
2262,-122.6755071,Middle Eastern,DarSalam - Downtown,"['delivery', 'pickup']",280,4.5,2,110
2263,-122.6755071,Breakfast & Brunch,Mother’s Bistro & Bar,"['delivery', 'pickup']",4899,4.5,2,481
2264,-122.6755071,Burgers,Killer Burger,"['delivery', 'pickup']",873,4.0,2,174
2265,-122.6755071,Sushi Bars,Sensei Sushi Bar & Grill,"['delivery', 'pickup']",241,4.0,2,90
2266,-122.6755071,American (Traditional),Bottle + Kitchen,['delivery'],242,4.0,2,188
2267,-122.6755071,American (New),Portland City Grill,"['delivery', 'pickup']",3285,4.0,3,466
2268,-122.6755071,Asian Fusion,Departure Restaurant + Lounge,['pickup'],1689,3.5,3,205
2269,-122.6755071,Cocktail Bars,Raven’s Manor,[],251,4.5,2,406
2270,-122.6755071,American (Traditional),Buffalo Wild Wings,"['delivery', 'pickup']",312,2.5,2,71
2271,-122.6755071,Pizza,MOD Pizza,"['delivery', 'pickup']",187,4.0,2,92
2272,-122.6755071,Burgers,Portland Burger,"['delivery', 'pickup']",595,4.5,2,331
2273,-122.6755071,Italian,Mama Mia Trattoria,"['delivery', 'pickup']",929,3.5,2,206
2274,-122.6755071,Moroccan,Tangier Moroccan & Mediterranean Cuisine,"['delivery', 'pickup']",440,4.5,2,421
